file_name,path,well_plate,well,plate,date_time,absorbance,platekey,population,treatment,replicate,start_time,days,acclimation_conditions,experiment_conditions
data-raw/absorbance/aquatic-ecology-plate5-2019-10-11_1717pm_abs_191011_171802_0001_,data-raw/absorbance/aquatic-ecology-,C03_5,C03,5,2019-10-11T17:18:11Z,0.1794,1,3.1,3,1,2019-10-10T17:19:32Z,0.9990625,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate5-2019-10-11_1717pm_abs_191011_171802_0001_,data-raw/absorbance/aquatic-ecology-,D03_5,D03,5,2019-10-11T17:18:11Z,0.1855,1,1.4,1,4,2019-10-10T17:19:32Z,0.9990625,light_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate5-2019-10-11_1717pm_abs_191011_171802_0001_,data-raw/absorbance/aquatic-ecology-,E03_5,E03,5,2019-10-11T17:18:11Z,0.1917,1,3.7,3,7,2019-10-10T17:19:32Z,0.9990625,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate5-2019-10-11_1717pm_abs_191011_171802_0001_,data-raw/absorbance/aquatic-ecology-,F03_5,F03,5,2019-10-11T17:18:11Z,0.1793,1,3.2,3,2,2019-10-10T17:19:32Z,0.9990625,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate5-2019-10-11_1717pm_abs_191011_171802_0001_,data-raw/absorbance/aquatic-ecology-,G03_5,G03,5,2019-10-11T17:18:11Z,0.207,1,1.7,1,7,2019-10-10T17:19:32Z,0.9990625,light_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-10_1808pm_abs_191010_180851_0001_,data-raw/absorbance/aquatic-ecology-,B03_6,B03,6,2019-10-10T18:09:03Z,0.1662,2,1.5,1,5,2019-10-10T17:19:32Z,0.034386574074074076,light_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-10_1808pm_abs_191010_180851_0001_,data-raw/absorbance/aquatic-ecology-,C03_6,C03,6,2019-10-10T18:09:03Z,0.1621,2,2.5,2,5,2019-10-10T17:19:32Z,0.034386574074074076,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-10_1808pm_abs_191010_180851_0001_,data-raw/absorbance/aquatic-ecology-,D03_6,D03,6,2019-10-10T18:09:03Z,0.1604,2,3.6,3,6,2019-10-10T17:19:32Z,0.034386574074074076,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-10_1808pm_abs_191010_180851_0001_,data-raw/absorbance/aquatic-ecology-,E03_6,E03,6,2019-10-10T18:09:03Z,0.1649,2,2.7,2,7,2019-10-10T17:19:32Z,0.034386574074074076,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-10_1808pm_abs_191010_180851_0001_,data-raw/absorbance/aquatic-ecology-,F03_6,F03,6,2019-10-10T18:09:03Z,0.1545,2,3.2,3,2,2019-10-10T17:19:32Z,0.034386574074074076,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-10_1808pm_abs_191010_180851_0001_,data-raw/absorbance/aquatic-ecology-,G03_6,G03,6,2019-10-10T18:09:03Z,0.1488,2,2.3,2,3,2019-10-10T17:19:32Z,0.034386574074074076,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_0844am_abs_191011_084450_0001_,data-raw/absorbance/aquatic-ecology-,B03_6,B03,6,2019-10-11T08:45:02Z,0.1799,2,1.5,1,5,2019-10-10T17:19:32Z,0.6427083333333333,light_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_0844am_abs_191011_084450_0001_,data-raw/absorbance/aquatic-ecology-,C03_6,C03,6,2019-10-11T08:45:02Z,0.1762,2,2.5,2,5,2019-10-10T17:19:32Z,0.6427083333333333,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_0844am_abs_191011_084450_0001_,data-raw/absorbance/aquatic-ecology-,D03_6,D03,6,2019-10-11T08:45:02Z,0.1687,2,3.6,3,6,2019-10-10T17:19:32Z,0.6427083333333333,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_0844am_abs_191011_084450_0001_,data-raw/absorbance/aquatic-ecology-,E03_6,E03,6,2019-10-11T08:45:02Z,0.1817,2,2.7,2,7,2019-10-10T17:19:32Z,0.6427083333333333,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_0844am_abs_191011_084450_0001_,data-raw/absorbance/aquatic-ecology-,F03_6,F03,6,2019-10-11T08:45:02Z,0.1649,2,3.2,3,2,2019-10-10T17:19:32Z,0.6427083333333333,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_0844am_abs_191011_084450_0001_,data-raw/absorbance/aquatic-ecology-,G03_6,G03,6,2019-10-11T08:45:02Z,0.1575,2,2.3,2,3,2019-10-10T17:19:32Z,0.6427083333333333,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_1726pm_abs191011_172619_0001_,data-raw/absorbance/aquatic-ecology-,B03_6,B03,6,2019-10-11T17:26:29Z,0.1927,2,1.5,1,5,2019-10-10T17:19:32Z,1.0048263888888889,light_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_1726pm_abs191011_172619_0001_,data-raw/absorbance/aquatic-ecology-,C03_6,C03,6,2019-10-11T17:26:29Z,0.1989,2,2.5,2,5,2019-10-10T17:19:32Z,1.0048263888888889,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_1726pm_abs191011_172619_0001_,data-raw/absorbance/aquatic-ecology-,D03_6,D03,6,2019-10-11T17:26:29Z,0.1785,2,3.6,3,6,2019-10-10T17:19:32Z,1.0048263888888889,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_1726pm_abs191011_172619_0001_,data-raw/absorbance/aquatic-ecology-,E03_6,E03,6,2019-10-11T17:26:29Z,0.1947,2,2.7,2,7,2019-10-10T17:19:32Z,1.0048263888888889,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_1726pm_abs191011_172619_0001_,data-raw/absorbance/aquatic-ecology-,F03_6,F03,6,2019-10-11T17:26:29Z,0.1725,2,3.2,3,2,2019-10-10T17:19:32Z,1.0048263888888889,cycle_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate6-2019-10-11_1726pm_abs191011_172619_0001_,data-raw/absorbance/aquatic-ecology-,G03_6,G03,6,2019-10-11T17:26:29Z,0.1658,2,2.3,2,3,2019-10-10T17:19:32Z,1.0048263888888889,dark_acclimated,grown_in_cycle
data-raw/absorbance/aquatic-ecology-plate1-2019-10-10_1718pm_abs_191010_171904_0001_,data-raw/absorbance/aquatic-ecology-,B04_1,B04,1,2019-10-10T17:19:32Z,0.169,1,2.6,2,6,2019-10-10T17:19:32Z,0,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-10_1718pm_abs_191010_171904_0001_,data-raw/absorbance/aquatic-ecology-,C04_1,C04,1,2019-10-10T17:19:32Z,0.1736,1,3.8,3,8,2019-10-10T17:19:32Z,0,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-10_1718pm_abs_191010_171904_0001_,data-raw/absorbance/aquatic-ecology-,D04_1,D04,1,2019-10-10T17:19:32Z,0.1767,1,1.1,1,1,2019-10-10T17:19:32Z,0,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-10_1718pm_abs_191010_171904_0001_,data-raw/absorbance/aquatic-ecology-,E04_1,E04,1,2019-10-10T17:19:32Z,0.1841,1,3.4,3,4,2019-10-10T17:19:32Z,0,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-10_1718pm_abs_191010_171904_0001_,data-raw/absorbance/aquatic-ecology-,F04_1,F04,1,2019-10-10T17:19:32Z,0.1756,1,2.4,2,4,2019-10-10T17:19:32Z,0,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-10_1718pm_abs_191010_171904_0001_,data-raw/absorbance/aquatic-ecology-,G04_1,G04,1,2019-10-10T17:19:32Z,0.1616,1,1.5,1,5,2019-10-10T17:19:32Z,0,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_0758am_abs_191011_075851_0001_,data-raw/absorbance/aquatic-ecology-,B04_1,B04,1,2019-10-11T07:59:34Z,0.1893,1,2.6,2,6,2019-10-10T17:19:32Z,0.6111342592592592,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_0758am_abs_191011_075851_0001_,data-raw/absorbance/aquatic-ecology-,C04_1,C04,1,2019-10-11T07:59:34Z,0.2001,1,3.8,3,8,2019-10-10T17:19:32Z,0.6111342592592592,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_0758am_abs_191011_075851_0001_,data-raw/absorbance/aquatic-ecology-,D04_1,D04,1,2019-10-11T07:59:34Z,0.2356,1,1.1,1,1,2019-10-10T17:19:32Z,0.6111342592592592,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_0758am_abs_191011_075851_0001_,data-raw/absorbance/aquatic-ecology-,E04_1,E04,1,2019-10-11T07:59:34Z,0.2874,1,3.4,3,4,2019-10-10T17:19:32Z,0.6111342592592592,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_0758am_abs_191011_075851_0001_,data-raw/absorbance/aquatic-ecology-,F04_1,F04,1,2019-10-11T07:59:34Z,0.2744,1,2.4,2,4,2019-10-10T17:19:32Z,0.6111342592592592,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_0758am_abs_191011_075851_0001_,data-raw/absorbance/aquatic-ecology-,G04_1,G04,1,2019-10-11T07:59:34Z,0.1886,1,1.5,1,5,2019-10-10T17:19:32Z,0.6111342592592592,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_1644pm_abs_191011_164443_0001_,data-raw/absorbance/aquatic-ecology-,B04_1,B04,1,2019-10-11T16:45:00Z,0.2034,1,2.6,2,6,2019-10-10T17:19:32Z,0.9760185185185185,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_1644pm_abs_191011_164443_0001_,data-raw/absorbance/aquatic-ecology-,C04_1,C04,1,2019-10-11T16:45:00Z,0.219,1,3.8,3,8,2019-10-10T17:19:32Z,0.9760185185185185,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_1644pm_abs_191011_164443_0001_,data-raw/absorbance/aquatic-ecology-,D04_1,D04,1,2019-10-11T16:45:00Z,0.2097,1,1.1,1,1,2019-10-10T17:19:32Z,0.9760185185185185,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_1644pm_abs_191011_164443_0001_,data-raw/absorbance/aquatic-ecology-,E04_1,E04,1,2019-10-11T16:45:00Z,0.3083,1,3.4,3,4,2019-10-10T17:19:32Z,0.9760185185185185,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_1644pm_abs_191011_164443_0001_,data-raw/absorbance/aquatic-ecology-,F04_1,F04,1,2019-10-11T16:45:00Z,0.26,1,2.4,2,4,2019-10-10T17:19:32Z,0.9760185185185185,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate1-2019-10-11_1644pm_abs_191011_164443_0001_,data-raw/absorbance/aquatic-ecology-,G04_1,G04,1,2019-10-11T16:45:00Z,0.2036,1,1.5,1,5,2019-10-10T17:19:32Z,0.9760185185185185,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-10_1729pm_abs_191010_172916_0001_,data-raw/absorbance/aquatic-ecology-,B04_2,B04,2,2019-10-10T17:29:24Z,0.1804,2,2.8,2,8,2019-10-10T17:19:32Z,0.006851851851851852,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-10_1729pm_abs_191010_172916_0001_,data-raw/absorbance/aquatic-ecology-,C04_2,C04,2,2019-10-10T17:29:24Z,0.2351,2,1.1,1,1,2019-10-10T17:19:32Z,0.006851851851851852,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-10_1729pm_abs_191010_172916_0001_,data-raw/absorbance/aquatic-ecology-,D04_2,D04,2,2019-10-10T17:29:24Z,0.2506,2,2.2,2,2,2019-10-10T17:19:32Z,0.006851851851851852,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-10_1729pm_abs_191010_172916_0001_,data-raw/absorbance/aquatic-ecology-,E04_2,E04,2,2019-10-10T17:29:24Z,0.2505,2,1.7,1,7,2019-10-10T17:19:32Z,0.006851851851851852,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-10_1729pm_abs_191010_172916_0001_,data-raw/absorbance/aquatic-ecology-,F04_2,F04,2,2019-10-10T17:29:24Z,0.183,2,2.4,2,4,2019-10-10T17:19:32Z,0.006851851851851852,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-10_1729pm_abs_191010_172916_0001_,data-raw/absorbance/aquatic-ecology-,G04_2,G04,2,2019-10-10T17:29:24Z,0.1764,2,3.8,3,8,2019-10-10T17:19:32Z,0.006851851851851852,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_0808am_abs_191011_080849_0001_,data-raw/absorbance/aquatic-ecology-,B04_2,B04,2,2019-10-11T08:08:57Z,0.2068,2,2.8,2,8,2019-10-10T17:19:32Z,0.617650462962963,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_0808am_abs_191011_080849_0001_,data-raw/absorbance/aquatic-ecology-,C04_2,C04,2,2019-10-11T08:08:57Z,0.2052,2,1.1,1,1,2019-10-10T17:19:32Z,0.617650462962963,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_0808am_abs_191011_080849_0001_,data-raw/absorbance/aquatic-ecology-,D04_2,D04,2,2019-10-11T08:08:57Z,0.2302,2,2.2,2,2,2019-10-10T17:19:32Z,0.617650462962963,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_0808am_abs_191011_080849_0001_,data-raw/absorbance/aquatic-ecology-,E04_2,E04,2,2019-10-11T08:08:57Z,0.2868,2,1.7,1,7,2019-10-10T17:19:32Z,0.617650462962963,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_0808am_abs_191011_080849_0001_,data-raw/absorbance/aquatic-ecology-,F04_2,F04,2,2019-10-11T08:08:57Z,0.214,2,2.4,2,4,2019-10-10T17:19:32Z,0.617650462962963,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_0808am_abs_191011_080849_0001_,data-raw/absorbance/aquatic-ecology-,G04_2,G04,2,2019-10-11T08:08:57Z,0.1975,2,3.8,3,8,2019-10-10T17:19:32Z,0.617650462962963,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_1653pm_abs_191011_165310_0001_,data-raw/absorbance/aquatic-ecology-,B04_2,B04,2,2019-10-11T16:53:25Z,0.2319,2,2.8,2,8,2019-10-10T17:19:32Z,0.9818634259259259,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_1653pm_abs_191011_165310_0001_,data-raw/absorbance/aquatic-ecology-,C04_2,C04,2,2019-10-11T16:53:25Z,0.2282,2,1.1,1,1,2019-10-10T17:19:32Z,0.9818634259259259,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_1653pm_abs_191011_165310_0001_,data-raw/absorbance/aquatic-ecology-,D04_2,D04,2,2019-10-11T16:53:25Z,0.2738,2,2.2,2,2,2019-10-10T17:19:32Z,0.9818634259259259,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_1653pm_abs_191011_165310_0001_,data-raw/absorbance/aquatic-ecology-,E04_2,E04,2,2019-10-11T16:53:25Z,0.3312,2,1.7,1,7,2019-10-10T17:19:32Z,0.9818634259259259,light_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_1653pm_abs_191011_165310_0001_,data-raw/absorbance/aquatic-ecology-,F04_2,F04,2,2019-10-11T16:53:25Z,0.2423,2,2.4,2,4,2019-10-10T17:19:32Z,0.9818634259259259,dark_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate2-2019-10-11_1653pm_abs_191011_165310_0001_,data-raw/absorbance/aquatic-ecology-,G04_2,G04,2,2019-10-11T16:53:25Z,0.2116,2,3.8,3,8,2019-10-10T17:19:32Z,0.9818634259259259,cycle_acclimated,grown_in_light
data-raw/absorbance/aquatic-ecology-plate3-2019-10-10_1740pm_abs_191010_174045_0001_,data-raw/absorbance/aquatic-ecology-,B04_3,B04,3,2019-10-10T17:41:08Z,0.1735,1,2.6,2,6,2019-10-10T17:19:32Z,0.015,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-10_1740pm_abs_191010_174045_0001_,data-raw/absorbance/aquatic-ecology-,C04_3,C04,3,2019-10-10T17:41:08Z,0.1803,1,3.8,3,8,2019-10-10T17:19:32Z,0.015,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-10_1740pm_abs_191010_174045_0001_,data-raw/absorbance/aquatic-ecology-,D04_3,D04,3,2019-10-10T17:41:08Z,0.1697,1,1.1,1,1,2019-10-10T17:19:32Z,0.015,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-10_1740pm_abs_191010_174045_0001_,data-raw/absorbance/aquatic-ecology-,E04_3,E04,3,2019-10-10T17:41:08Z,0.1682,1,3.4,3,4,2019-10-10T17:19:32Z,0.015,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-10_1740pm_abs_191010_174045_0001_,data-raw/absorbance/aquatic-ecology-,F04_3,F04,3,2019-10-10T17:41:08Z,0.1946,1,2.4,2,4,2019-10-10T17:19:32Z,0.015,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-10_1740pm_abs_191010_174045_0001_,data-raw/absorbance/aquatic-ecology-,G04_3,G04,3,2019-10-10T17:41:08Z,0.1627,1,1.5,1,5,2019-10-10T17:19:32Z,0.015,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_0817am_abs_191011_081735_0001_,data-raw/absorbance/aquatic-ecology-,B04_3,B04,3,2019-10-11T08:17:44Z,0.1943,1,2.6,2,6,2019-10-10T17:19:32Z,0.62375,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_0817am_abs_191011_081735_0001_,data-raw/absorbance/aquatic-ecology-,C04_3,C04,3,2019-10-11T08:17:44Z,0.2063,1,3.8,3,8,2019-10-10T17:19:32Z,0.62375,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_0817am_abs_191011_081735_0001_,data-raw/absorbance/aquatic-ecology-,D04_3,D04,3,2019-10-11T08:17:44Z,0.2193,1,1.1,1,1,2019-10-10T17:19:32Z,0.62375,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_0817am_abs_191011_081735_0001_,data-raw/absorbance/aquatic-ecology-,E04_3,E04,3,2019-10-11T08:17:44Z,0.2005,1,3.4,3,4,2019-10-10T17:19:32Z,0.62375,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_0817am_abs_191011_081735_0001_,data-raw/absorbance/aquatic-ecology-,F04_3,F04,3,2019-10-11T08:17:44Z,0.2321,1,2.4,2,4,2019-10-10T17:19:32Z,0.62375,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_0817am_abs_191011_081735_0001_,data-raw/absorbance/aquatic-ecology-,G04_3,G04,3,2019-10-11T08:17:44Z,0.207,1,1.5,1,5,2019-10-10T17:19:32Z,0.62375,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_1701pm_abs_191011_170137_0001_,data-raw/absorbance/aquatic-ecology-,B04_3,B04,3,2019-10-11T17:01:49Z,0.2074,1,2.6,2,6,2019-10-10T17:19:32Z,0.9876967592592593,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_1701pm_abs_191011_170137_0001_,data-raw/absorbance/aquatic-ecology-,C04_3,C04,3,2019-10-11T17:01:49Z,0.2266,1,3.8,3,8,2019-10-10T17:19:32Z,0.9876967592592593,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_1701pm_abs_191011_170137_0001_,data-raw/absorbance/aquatic-ecology-,D04_3,D04,3,2019-10-11T17:01:49Z,0.2597,1,1.1,1,1,2019-10-10T17:19:32Z,0.9876967592592593,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_1701pm_abs_191011_170137_0001_,data-raw/absorbance/aquatic-ecology-,E04_3,E04,3,2019-10-11T17:01:49Z,0.2339,1,3.4,3,4,2019-10-10T17:19:32Z,0.9876967592592593,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_1701pm_abs_191011_170137_0001_,data-raw/absorbance/aquatic-ecology-,F04_3,F04,3,2019-10-11T17:01:49Z,0.2677,1,2.4,2,4,2019-10-10T17:19:32Z,0.9876967592592593,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate3-2019-10-11_1701pm_abs_191011_170137_0001_,data-raw/absorbance/aquatic-ecology-,G04_3,G04,3,2019-10-11T17:01:49Z,0.2377,1,1.5,1,5,2019-10-10T17:19:32Z,0.9876967592592593,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-10_1750pm_abs_191010_175050_0001_,data-raw/absorbance/aquatic-ecology-,B04_4,B04,4,2019-10-10T17:51:06Z,0.1867,2,2.8,2,8,2019-10-10T17:19:32Z,0.021921296296296296,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-10_1750pm_abs_191010_175050_0001_,data-raw/absorbance/aquatic-ecology-,C04_4,C04,4,2019-10-10T17:51:06Z,0.1639,2,1.1,1,1,2019-10-10T17:19:32Z,0.021921296296296296,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-10_1750pm_abs_191010_175050_0001_,data-raw/absorbance/aquatic-ecology-,D04_4,D04,4,2019-10-10T17:51:06Z,0.1761,2,2.2,2,2,2019-10-10T17:19:32Z,0.021921296296296296,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-10_1750pm_abs_191010_175050_0001_,data-raw/absorbance/aquatic-ecology-,E04_4,E04,4,2019-10-10T17:51:06Z,0.1632,2,1.7,1,7,2019-10-10T17:19:32Z,0.021921296296296296,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-10_1750pm_abs_191010_175050_0001_,data-raw/absorbance/aquatic-ecology-,F04_4,F04,4,2019-10-10T17:51:06Z,0.1819,2,2.4,2,4,2019-10-10T17:19:32Z,0.021921296296296296,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-10_1750pm_abs_191010_175050_0001_,data-raw/absorbance/aquatic-ecology-,G04_4,G04,4,2019-10-10T17:51:06Z,0.1647,2,3.8,3,8,2019-10-10T17:19:32Z,0.021921296296296296,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_0826am_abs_191011_082625_0001_,data-raw/absorbance/aquatic-ecology-,B04_4,B04,4,2019-10-11T08:26:39Z,0.2218,2,2.8,2,8,2019-10-10T17:19:32Z,0.6299421296296296,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_0826am_abs_191011_082625_0001_,data-raw/absorbance/aquatic-ecology-,C04_4,C04,4,2019-10-11T08:26:39Z,0.1913,2,1.1,1,1,2019-10-10T17:19:32Z,0.6299421296296296,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_0826am_abs_191011_082625_0001_,data-raw/absorbance/aquatic-ecology-,D04_4,D04,4,2019-10-11T08:26:39Z,0.1961,2,2.2,2,2,2019-10-10T17:19:32Z,0.6299421296296296,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_0826am_abs_191011_082625_0001_,data-raw/absorbance/aquatic-ecology-,E04_4,E04,4,2019-10-11T08:26:39Z,0.1835,2,1.7,1,7,2019-10-10T17:19:32Z,0.6299421296296296,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_0826am_abs_191011_082625_0001_,data-raw/absorbance/aquatic-ecology-,F04_4,F04,4,2019-10-11T08:26:39Z,0.2178,2,2.4,2,4,2019-10-10T17:19:32Z,0.6299421296296296,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_0826am_abs_191011_082625_0001_,data-raw/absorbance/aquatic-ecology-,G04_4,G04,4,2019-10-11T08:26:39Z,0.189,2,3.8,3,8,2019-10-10T17:19:32Z,0.6299421296296296,cycle_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_1709pm_abs_191011_170954_0001_,data-raw/absorbance/aquatic-ecology-,B04_4,B04,4,2019-10-11T17:10:05Z,0.2539,2,2.8,2,8,2019-10-10T17:19:32Z,0.9934375,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_1709pm_abs_191011_170954_0001_,data-raw/absorbance/aquatic-ecology-,C04_4,C04,4,2019-10-11T17:10:05Z,0.213,2,1.1,1,1,2019-10-10T17:19:32Z,0.9934375,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_1709pm_abs_191011_170954_0001_,data-raw/absorbance/aquatic-ecology-,D04_4,D04,4,2019-10-11T17:10:05Z,0.214,2,2.2,2,2,2019-10-10T17:19:32Z,0.9934375,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_1709pm_abs_191011_170954_0001_,data-raw/absorbance/aquatic-ecology-,E04_4,E04,4,2019-10-11T17:10:05Z,0.2017,2,1.7,1,7,2019-10-10T17:19:32Z,0.9934375,light_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_1709pm_abs_191011_170954_0001_,data-raw/absorbance/aquatic-ecology-,F04_4,F04,4,2019-10-11T17:10:05Z,0.251,2,2.4,2,4,2019-10-10T17:19:32Z,0.9934375,dark_acclimated,grown_in_dark
data-raw/absorbance/aquatic-ecology-plate4-2019-10-11_1709pm_abs_191011_170954_0001_,data-raw/absorbance/aquatic-ecology-,G04_4,G04,4,2019-10-11T17:10:05Z,0.2085,2,3.8,3,8,2019-10-10T17:19:32Z,0.9934375,cycle_acclimated,grown_in_dark
