file_name,path,well_plate,well,plate,date_time,RFU,platekey,population,treatment,replicate,start_time,days,acclimation_conditions,experiment_conditions
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_4,D06,4,2019-10-10T17:43:52Z,4,2,1.3,1,3,2019-10-09T16:00:09Z,1.0720254629629629,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_4,E06,4,2019-10-10T17:43:52Z,30,2,1.5,1,5,2019-10-09T16:00:09Z,1.0720254629629629,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_4,F06,4,2019-10-10T17:43:52Z,18,2,1.6,1,6,2019-10-09T16:00:09Z,1.0720254629629629,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_4,B06,4,2019-10-11T08:19:21Z,37,2,1.7,1,7,2019-10-09T16:00:09Z,1.68,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_4,C06,4,2019-10-11T08:19:21Z,32,2,3.5,3,5,2019-10-09T16:00:09Z,1.68,cycle_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_4,D06,4,2019-10-11T08:19:21Z,8,2,1.3,1,3,2019-10-09T16:00:09Z,1.68,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_4,E06,4,2019-10-11T08:19:21Z,31,2,1.5,1,5,2019-10-09T16:00:09Z,1.68,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_4,F06,4,2019-10-11T08:19:21Z,24,2,1.6,1,6,2019-10-09T16:00:09Z,1.68,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_1709pm_191011_170954_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_4,B06,4,2019-10-11T17:02:56Z,42,2,1.7,1,7,2019-10-09T16:00:09Z,2.043599537037037,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_1709pm_191011_170954_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_4,C06,4,2019-10-11T17:02:56Z,31,2,3.5,3,5,2019-10-09T16:00:09Z,2.043599537037037,cycle_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_1709pm_191011_170954_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_4,D06,4,2019-10-11T17:02:56Z,5,2,1.3,1,3,2019-10-09T16:00:09Z,2.043599537037037,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_1709pm_191011_170954_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_4,E06,4,2019-10-11T17:02:56Z,35,2,1.5,1,5,2019-10-09T16:00:09Z,2.043599537037037,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_1709pm_191011_170954_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_4,F06,4,2019-10-11T17:02:56Z,26,2,1.6,1,6,2019-10-09T16:00:09Z,2.043599537037037,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-09_191009_165010_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_5,B06,5,2019-10-09T16:42:40Z,10,1,2.7,2,7,2019-10-09T16:00:09Z,0.02952546296296296,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-09_191009_165010_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_5,C06,5,2019-10-09T16:42:40Z,14,1,3.7,3,7,2019-10-09T16:00:09Z,0.02952546296296296,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-09_191009_165010_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_5,D06,5,2019-10-09T16:42:40Z,21,1,2.8,2,8,2019-10-09T16:00:09Z,0.02952546296296296,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-09_191009_165010_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_5,E06,5,2019-10-09T16:42:40Z,9,1,3.6,3,6,2019-10-09T16:00:09Z,0.02952546296296296,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-09_191009_165010_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_5,F06,5,2019-10-09T16:42:40Z,14,1,2.6,2,6,2019-10-09T16:00:09Z,0.02952546296296296,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_0817am_191010_081749_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_5,B06,5,2019-10-10T08:10:56Z,15,1,2.7,2,7,2019-10-09T16:00:09Z,0.6741550925925925,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_0817am_191010_081749_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_5,C06,5,2019-10-10T08:10:56Z,36,1,3.7,3,7,2019-10-09T16:00:09Z,0.6741550925925925,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_0817am_191010_081749_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_5,D06,5,2019-10-10T08:10:56Z,29,1,2.8,2,8,2019-10-09T16:00:09Z,0.6741550925925925,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_0817am_191010_081749_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_5,E06,5,2019-10-10T08:10:56Z,12,1,3.6,3,6,2019-10-09T16:00:09Z,0.6741550925925925,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_0817am_191010_081749_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_5,F06,5,2019-10-10T08:10:56Z,10,1,2.6,2,6,2019-10-09T16:00:09Z,0.6741550925925925,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_1759pm_191010_175939_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_5,B06,5,2019-10-10T17:52:37Z,13,1,2.7,2,7,2019-10-09T16:00:09Z,1.078101851851852,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_1759pm_191010_175939_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_5,C06,5,2019-10-10T17:52:37Z,26,1,3.7,3,7,2019-10-09T16:00:09Z,1.078101851851852,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_1759pm_191010_175939_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_5,D06,5,2019-10-10T17:52:37Z,23,1,2.8,2,8,2019-10-09T16:00:09Z,1.078101851851852,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_1759pm_191010_175939_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_5,E06,5,2019-10-10T17:52:37Z,7,1,3.6,3,6,2019-10-09T16:00:09Z,1.078101851851852,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-10_1759pm_191010_175939_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_5,F06,5,2019-10-10T17:52:37Z,9,1,2.6,2,6,2019-10-09T16:00:09Z,1.078101851851852,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_0836am_191011_083616_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_5,B06,5,2019-10-11T08:29:09Z,22,1,2.7,2,7,2019-10-09T16:00:09Z,1.6868055555555554,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_0836am_191011_083616_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_5,C06,5,2019-10-11T08:29:09Z,50,1,3.7,3,7,2019-10-09T16:00:09Z,1.6868055555555554,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_0836am_191011_083616_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_5,D06,5,2019-10-11T08:29:09Z,38,1,2.8,2,8,2019-10-09T16:00:09Z,1.6868055555555554,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_0836am_191011_083616_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_5,E06,5,2019-10-11T08:29:09Z,17,1,3.6,3,6,2019-10-09T16:00:09Z,1.6868055555555554,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_0836am_191011_083616_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_5,F06,5,2019-10-11T08:29:09Z,12,1,2.6,2,6,2019-10-09T16:00:09Z,1.6868055555555554,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_1717pm_191011_171802_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_5,B06,5,2019-10-11T17:11:05Z,21,1,2.7,2,7,2019-10-09T16:00:09Z,2.049259259259259,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_1717pm_191011_171802_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_5,C06,5,2019-10-11T17:11:05Z,48,1,3.7,3,7,2019-10-09T16:00:09Z,2.049259259259259,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_1717pm_191011_171802_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_5,D06,5,2019-10-11T17:11:05Z,30,1,2.8,2,8,2019-10-09T16:00:09Z,2.049259259259259,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_1717pm_191011_171802_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_5,E06,5,2019-10-11T17:11:05Z,16,1,3.6,3,6,2019-10-09T16:00:09Z,2.049259259259259,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate5-2019-10-11_1717pm_191011_171802_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_5,F06,5,2019-10-11T17:11:05Z,13,1,2.6,2,6,2019-10-09T16:00:09Z,2.049259259259259,dark_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-09_191009_170049_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_6,B06,6,2019-10-09T16:53:51Z,7,2,1.7,1,7,2019-10-09T16:00:09Z,0.03729166666666667,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-09_191009_170049_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_6,C06,6,2019-10-09T16:53:51Z,23,2,3.5,3,5,2019-10-09T16:00:09Z,0.03729166666666667,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-09_191009_170049_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_6,D06,6,2019-10-09T16:53:51Z,16,2,1.3,1,3,2019-10-09T16:00:09Z,0.03729166666666667,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-09_191009_170049_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_6,E06,6,2019-10-09T16:53:51Z,20,2,1.5,1,5,2019-10-09T16:00:09Z,0.03729166666666667,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-09_191009_170049_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_6,F06,6,2019-10-09T16:53:51Z,7,2,1.6,1,6,2019-10-09T16:00:09Z,0.03729166666666667,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_0824am_191010_082453_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_6,B06,6,2019-10-10T08:18:01Z,18,2,1.7,1,7,2019-10-09T16:00:09Z,0.679074074074074,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_0824am_191010_082453_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_6,C06,6,2019-10-10T08:18:01Z,28,2,3.5,3,5,2019-10-09T16:00:09Z,0.679074074074074,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_0824am_191010_082453_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_6,D06,6,2019-10-10T08:18:01Z,23,2,1.3,1,3,2019-10-09T16:00:09Z,0.679074074074074,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_0824am_191010_082453_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_6,E06,6,2019-10-10T08:18:01Z,23,2,1.5,1,5,2019-10-09T16:00:09Z,0.679074074074074,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_0824am_191010_082453_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_6,F06,6,2019-10-10T08:18:01Z,5,2,1.6,1,6,2019-10-09T16:00:09Z,0.679074074074074,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_1808pm_191010_180851_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_6,B06,6,2019-10-10T18:01:41Z,18,2,1.7,1,7,2019-10-09T16:00:09Z,1.0843981481481482,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_1808pm_191010_180851_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_6,C06,6,2019-10-10T18:01:41Z,24,2,3.5,3,5,2019-10-09T16:00:09Z,1.0843981481481482,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_1808pm_191010_180851_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_6,D06,6,2019-10-10T18:01:41Z,26,2,1.3,1,3,2019-10-09T16:00:09Z,1.0843981481481482,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_1808pm_191010_180851_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_6,E06,6,2019-10-10T18:01:41Z,27,2,1.5,1,5,2019-10-09T16:00:09Z,1.0843981481481482,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-10_1808pm_191010_180851_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_6,F06,6,2019-10-10T18:01:41Z,4,2,1.6,1,6,2019-10-09T16:00:09Z,1.0843981481481482,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_0844am_191011_084450_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_6,B06,6,2019-10-11T08:37:50Z,29,2,1.7,1,7,2019-10-09T16:00:09Z,1.6928356481481481,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_0844am_191011_084450_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_6,C06,6,2019-10-11T08:37:50Z,43,2,3.5,3,5,2019-10-09T16:00:09Z,1.6928356481481481,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_0844am_191011_084450_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_6,D06,6,2019-10-11T08:37:50Z,48,2,1.3,1,3,2019-10-09T16:00:09Z,1.6928356481481481,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_0844am_191011_084450_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_6,E06,6,2019-10-11T08:37:50Z,50,2,1.5,1,5,2019-10-09T16:00:09Z,1.6928356481481481,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_0844am_191011_084450_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_6,F06,6,2019-10-11T08:37:50Z,9,2,1.6,1,6,2019-10-09T16:00:09Z,1.6928356481481481,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,B06_6,B06,6,2019-10-11T17:19:19Z,29,2,1.7,1,7,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,C06_6,C06,6,2019-10-11T17:19:19Z,48,2,3.5,3,5,2019-10-09T16:00:09Z,2.0549768518518516,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,D06_6,D06,6,2019-10-11T17:19:19Z,45,2,1.3,1,3,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,E06_6,E06,6,2019-10-11T17:19:19Z,42,2,1.5,1,5,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,F06_6,F06,6,2019-10-11T17:19:19Z,9,2,1.6,1,6,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_1,B07,1,2019-10-09T16:00:09Z,5,1,1.5,1,5,2019-10-09T16:00:09Z,0,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_1,C07,1,2019-10-09T16:00:09Z,7,1,3.2,3,2,2019-10-09T16:00:09Z,0,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_1,D07,1,2019-10-09T16:00:09Z,10,1,2.2,2,2,2019-10-09T16:00:09Z,0,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_1,E07,1,2019-10-09T16:00:09Z,10,1,2.7,2,7,2019-10-09T16:00:09Z,0,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,F07_1,F07,1,2019-10-09T16:00:09Z,18,1,1.4,1,4,2019-10-09T16:00:09Z,0,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_1,B07,1,2019-10-10T07:34:45Z,4,1,1.5,1,5,2019-10-09T16:00:09Z,0.6490277777777778,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_1,C07,1,2019-10-10T07:34:45Z,6,1,3.2,3,2,2019-10-09T16:00:09Z,0.6490277777777778,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_1,D07,1,2019-10-10T07:34:45Z,15,1,2.2,2,2,2019-10-09T16:00:09Z,0.6490277777777778,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_1,E07,1,2019-10-10T07:34:45Z,10,1,2.7,2,7,2019-10-09T16:00:09Z,0.6490277777777778,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,F07_1,F07,1,2019-10-10T07:34:45Z,14,1,1.4,1,4,2019-10-09T16:00:09Z,0.6490277777777778,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_1,B07,1,2019-10-10T17:11:56Z,7,1,1.5,1,5,2019-10-09T16:00:09Z,1.049849537037037,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_1,C07,1,2019-10-10T17:11:56Z,11,1,3.2,3,2,2019-10-09T16:00:09Z,1.049849537037037,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_1,D07,1,2019-10-10T17:11:56Z,17,1,2.2,2,2,2019-10-09T16:00:09Z,1.049849537037037,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_1,E07,1,2019-10-10T17:11:56Z,15,1,2.7,2,7,2019-10-09T16:00:09Z,1.049849537037037,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,F07_1,F07,1,2019-10-10T17:11:56Z,17,1,1.4,1,4,2019-10-09T16:00:09Z,1.049849537037037,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_1,B07,1,2019-10-11T07:51:32Z,11,1,1.5,1,5,2019-10-09T16:00:09Z,1.6606828703703704,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_1,C07,1,2019-10-11T07:51:32Z,12,1,3.2,3,2,2019-10-09T16:00:09Z,1.6606828703703704,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_1,D07,1,2019-10-11T07:51:32Z,33,1,2.2,2,2,2019-10-09T16:00:09Z,1.6606828703703704,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_1,E07,1,2019-10-11T07:51:32Z,25,1,2.7,2,7,2019-10-09T16:00:09Z,1.6606828703703704,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,F07_1,F07,1,2019-10-11T07:51:32Z,20,1,1.4,1,4,2019-10-09T16:00:09Z,1.6606828703703704,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_1,B07,1,2019-10-11T16:37:38Z,12,1,1.5,1,5,2019-10-09T16:00:09Z,2.0260300925925927,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_1,C07,1,2019-10-11T16:37:38Z,12,1,3.2,3,2,2019-10-09T16:00:09Z,2.0260300925925927,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_1,D07,1,2019-10-11T16:37:38Z,41,1,2.2,2,2,2019-10-09T16:00:09Z,2.0260300925925927,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_1,E07,1,2019-10-11T16:37:38Z,30,1,2.7,2,7,2019-10-09T16:00:09Z,2.0260300925925927,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,F07_1,F07,1,2019-10-11T16:37:38Z,24,1,1.4,1,4,2019-10-09T16:00:09Z,2.0260300925925927,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_2,B07,2,2019-10-09T16:08:44Z,5,2,1.4,1,4,2019-10-09T16:00:09Z,0.005960648148148148,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_2,C07,2,2019-10-09T16:08:44Z,15,2,2.2,2,2,2019-10-09T16:00:09Z,0.005960648148148148,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_2,D07,2,2019-10-09T16:08:44Z,7,2,2.3,2,3,2019-10-09T16:00:09Z,0.005960648148148148,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_2,E07,2,2019-10-09T16:08:44Z,10,2,3.1,3,1,2019-10-09T16:00:09Z,0.005960648148148148,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,F07_2,F07,2,2019-10-09T16:08:44Z,18,2,3.2,3,2,2019-10-09T16:00:09Z,0.005960648148148148,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,B07_2,B07,2,2019-10-10T07:46:19Z,5,2,1.4,1,4,2019-10-09T16:00:09Z,0.6570601851851852,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,C07_2,C07,2,2019-10-10T07:46:19Z,15,2,2.2,2,2,2019-10-09T16:00:09Z,0.6570601851851852,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,D07_2,D07,2,2019-10-10T07:46:19Z,11,2,2.3,2,3,2019-10-09T16:00:09Z,0.6570601851851852,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,E07_2,E07,2,2019-10-10T07:46:19Z,9,2,3.1,3,1,2019-10-09T16:00:09Z,0.6570601851851852,cycle_acclimated,grown_in_light
